0 0
-0.0424674 0.0189315
-0.0396718 0.0203697
-0.0405729 0.023077
-0.0406561 0.0274779
0.0969956 0.0279108
0.100136 0.0316732
0.108228 0.02738
0.116896 0.0256179
0.116896 0.0256179
0.11697 0.0370244
0.114293 0.0396642
0.113594 0.0415254
0.113594 0.0415254
0.106215 0.0635295
0.11106 0.0598805
0.111031 0.0616045
0.239263 0.0765433
0.239263 0.0765433
0.238603 0.0781527
0.237789 0.082446
0.236526 0.085147
0.37276 0.0838138
0.378885 0.0851489
0.380212 0.096659
0.470297 0.12067
0.483572 0.121966
